setting,rep,policy,config_id,batch_index,cum_regret
shift,0,Epsilon_Greedy,epsilon=0.2,20,131.58671315885113
shift,0,Epsilon_Greedy,epsilon=0.2,21,131.58671315885113
shift,0,Epsilon_Greedy,epsilon=0.2,22,131.58671315885113
shift,0,Epsilon_Greedy,epsilon=0.2,23,131.58671315885113
shift,0,Epsilon_Greedy,epsilon=0.2,24,131.58671315885113
shift,0,Epsilon_Greedy,epsilon=0.2,25,131.58671315885113
shift,0,Epsilon_Greedy,epsilon=0.2,26,131.58671315885113
shift,0,Epsilon_Greedy,epsilon=0.2,27,131.58671315885113
shift,0,Epsilon_Greedy,epsilon=0.2,28,131.58671315885113
shift,0,Epsilon_Greedy,epsilon=0.2,29,131.58671315885113
shift,0,Epsilon_Greedy,epsilon=0.2,30,131.58671315885113
shift,0,Epsilon_Greedy,epsilon=0.2,31,131.58671315885113
shift,0,Epsilon_Greedy,epsilon=0.2,32,131.58671315885113
shift,0,Epsilon_Greedy,epsilon=0.2,33,131.58671315885113
shift,0,Epsilon_Greedy,epsilon=0.2,34,131.58671315885113
shift,0,Epsilon_Greedy,epsilon=0.2,35,132.61019136914547
shift,0,Epsilon_Greedy,epsilon=0.2,36,132.61019136914547
shift,0,Epsilon_Greedy,epsilon=0.2,37,132.61019136914547
shift,0,Epsilon_Greedy,epsilon=0.2,38,132.61019136914547
shift,0,Epsilon_Greedy,epsilon=0.2,39,132.61019136914547
shift,0,Epsilon_Greedy,epsilon=0.2,40,145.68567076274104
shift,0,Epsilon_Greedy,epsilon=0.2,41,145.68567076274104
shift,0,Epsilon_Greedy,epsilon=0.2,42,145.68567076274104
shift,0,Epsilon_Greedy,epsilon=0.2,43,145.68567076274104
shift,0,Epsilon_Greedy,epsilon=0.2,44,145.68567076274104
shift,0,Epsilon_Greedy,epsilon=0.2,45,145.68567076274104
shift,0,Epsilon_Greedy,epsilon=0.2,46,145.68567076274104
shift,0,Epsilon_Greedy,epsilon=0.2,47,145.68567076274104
shift,0,Epsilon_Greedy,epsilon=0.2,48,145.68567076274104
shift,0,Epsilon_Greedy,epsilon=0.2,49,145.68567076274104
shift,0,Epsilon_Greedy,epsilon=0.2,50,145.68567076274104
shift,0,Epsilon_Greedy,epsilon=0.2,51,145.68567076274104
shift,0,Epsilon_Greedy,epsilon=0.2,52,145.68567076274104
shift,0,Epsilon_Greedy,epsilon=0.2,53,145.68567076274104
shift,0,Epsilon_Greedy,epsilon=0.2,54,145.68567076274104
shift,0,Epsilon_Greedy,epsilon=0.2,55,145.68567076274104
shift,0,Epsilon_Greedy,epsilon=0.2,56,145.68567076274104
shift,0,Epsilon_Greedy,epsilon=0.2,57,145.68567076274104
shift,0,Epsilon_Greedy,epsilon=0.2,58,145.68567076274104
shift,0,Epsilon_Greedy,epsilon=0.2,59,145.68567076274104
shift,0,Epsilon_Greedy,epsilon=0.2,60,158.09764155646175
shift,0,Epsilon_Greedy,epsilon=0.2,61,158.09764155646175
shift,0,Epsilon_Greedy,epsilon=0.2,62,158.09764155646175
shift,0,Epsilon_Greedy,epsilon=0.2,63,158.09764155646175
shift,0,Epsilon_Greedy,epsilon=0.2,64,166.77421282675104
shift,0,Epsilon_Greedy,epsilon=0.2,65,166.77421282675104
shift,0,Epsilon_Greedy,epsilon=0.2,66,166.77421282675104
shift,0,Epsilon_Greedy,epsilon=0.2,67,177.9240372486057
shift,0,Epsilon_Greedy,epsilon=0.2,68,177.9240372486057
shift,0,Epsilon_Greedy,epsilon=0.2,69,184.27005111652838
shift,0,Epsilon_Greedy,epsilon=0.2,70,190.6942335674199
shift,0,Epsilon_Greedy,epsilon=0.2,71,190.6942335674199
shift,0,Epsilon_Greedy,epsilon=0.2,72,202.3491194457273
shift,0,Epsilon_Greedy,epsilon=0.2,73,202.3491194457273
shift,0,Epsilon_Greedy,epsilon=0.2,74,202.3491194457273
shift,0,Epsilon_Greedy,epsilon=0.2,75,202.3491194457273
shift,0,Epsilon_Greedy,epsilon=0.2,76,202.3491194457273
shift,0,Epsilon_Greedy,epsilon=0.2,77,202.3491194457273
shift,0,Epsilon_Greedy,epsilon=0.2,78,202.3491194457273
shift,0,Epsilon_Greedy,epsilon=0.2,79,202.3491194457273
shift,0,Epsilon_Greedy,epsilon=0.2,80,208.40084086155247
shift,0,Epsilon_Greedy,epsilon=0.2,81,213.97683571242146
shift,0,Epsilon_Greedy,epsilon=0.2,82,218.60861841618117
shift,0,Epsilon_Greedy,epsilon=0.2,83,218.97425259399057
shift,0,Epsilon_Greedy,epsilon=0.2,84,219.82086749854142
shift,0,Epsilon_Greedy,epsilon=0.2,85,220.61897448769355
shift,0,Epsilon_Greedy,epsilon=0.2,86,221.32266212430818
shift,0,Epsilon_Greedy,epsilon=0.2,87,222.00752920495293
shift,0,Epsilon_Greedy,epsilon=0.2,88,222.74759199200653
shift,0,Epsilon_Greedy,epsilon=0.2,89,223.55338249403778
shift,0,Epsilon_Greedy,epsilon=0.2,90,223.9425057734081
shift,0,Epsilon_Greedy,epsilon=0.2,91,224.69838433054204
shift,0,Epsilon_Greedy,epsilon=0.2,92,224.8338832887005
shift,0,Epsilon_Greedy,epsilon=0.2,93,225.3713517054529
shift,0,Epsilon_Greedy,epsilon=0.2,94,226.11460453461956
shift,0,Epsilon_Greedy,epsilon=0.2,95,226.58173011784055
shift,0,Epsilon_Greedy,epsilon=0.2,96,227.00537762777043
shift,0,Epsilon_Greedy,epsilon=0.2,97,227.7934714909458
shift,0,Epsilon_Greedy,epsilon=0.2,98,228.49751441640228
shift,0,Epsilon_Greedy,epsilon=0.2,99,229.0481475678559
shift,1,Epsilon_Greedy,epsilon=0.15,0,7.163612899373399
shift,1,Epsilon_Greedy,epsilon=0.15,1,12.6661365574765
shift,1,Epsilon_Greedy,epsilon=0.15,2,18.06377293867299
shift,1,Epsilon_Greedy,epsilon=0.15,3,25.059190197736534
shift,1,Epsilon_Greedy,epsilon=0.15,4,32.031656686082925
shift,1,Epsilon_Greedy,epsilon=0.15,5,38.87489979675034
shift,1,Epsilon_Greedy,epsilon=0.15,6,46.797762677529555
shift,1,Epsilon_Greedy,epsilon=0.15,7,54.341441059580234
shift,1,Epsilon_Greedy,epsilon=0.15,8,60.32215288036531
shift,1,Epsilon_Greedy,epsilon=0.15,9,65.1024499424548
shift,1,Epsilon_Greedy,epsilon=0.15,10,72.46607282184527
shift,1,Epsilon_Greedy,epsilon=0.15,11,78.3601091281278
shift,1,Epsilon_Greedy,epsilon=0.15,12,87.10773222696224
shift,1,Epsilon_Greedy,epsilon=0.15,13,92.8919697457419
shift,1,Epsilon_Greedy,epsilon=0.15,14,96.59706959287308
shift,1,Epsilon_Greedy,epsilon=0.15,15,102.82625518713603
shift,1,Epsilon_Greedy,epsilon=0.15,16,107.44710630835509
shift,1,Epsilon_Greedy,epsilon=0.15,17,113.13235540593635
shift,1,Epsilon_Greedy,epsilon=0.15,18,119.10238698053737
shift,1,Epsilon_Greedy,epsilon=0.15,19,125.62499737591689
shift,1,Epsilon_Greedy,epsilon=0.15,20,125.62499737591689
shift,1,Epsilon_Greedy,epsilon=0.15,21,125.62499737591689
shift,1,Epsilon_Greedy,epsilon=0.15,22,125.62499737591689
shift,1,Epsilon_Greedy,epsilon=0.15,23,125.62499737591689
shift,1,Epsilon_Greedy,epsilon=0.15,24,135.851696965563
shift,1,Epsilon_Greedy,epsilon=0.15,25,135.851696965563
shift,1,Epsilon_Greedy,epsilon=0.15,26,135.851696965563
shift,1,Epsilon_Greedy,epsilon=0.15,27,135.851696965563
shift,1,Epsilon_Greedy,epsilon=0.15,28,135.851696965563
shift,1,Epsilon_Greedy,epsilon=0.15,29,135.851696965563
shift,1,Epsilon_Greedy,epsilon=0.15,30,135.851696965563
shift,1,Epsilon_Greedy,epsilon=0.15,31,135.851696965563
shift,1,Epsilon_Greedy,epsilon=0.15,32,135.851696965563
shift,1,Epsilon_Greedy,epsilon=0.15,33,135.851696965563
shift,1,Epsilon_Greedy,epsilon=0.15,34,135.851696965563
shift,1,Epsilon_Greedy,epsilon=0.15,35,135.851696965563
shift,1,Epsilon_Greedy,epsilon=0.15,36,135.851696965563
shift,1,Epsilon_Greedy,epsilon=0.15,37,144.55426786758926
shift,1,Epsilon_Greedy,epsilon=0.15,38,144.55426786758926
shift,1,Epsilon_Greedy,epsilon=0.15,39,144.55426786758926
shift,1,Epsilon_Greedy,epsilon=0.15,40,144.55426786758926
shift,1,Epsilon_Greedy,epsilon=0.15,41,152.2832996230812
shift,1,Epsilon_Greedy,epsilon=0.15,42,152.2832996230812
shift,1,Epsilon_Greedy,epsilon=0.15,43,152.2832996230812
shift,1,Epsilon_Greedy,epsilon=0.15,44,159.1943706146977
shift,1,Epsilon_Greedy,epsilon=0.15,45,159.1943706146977
shift,1,Epsilon_Greedy,epsilon=0.15,46,159.1943706146977
shift,1,Epsilon_Greedy,epsilon=0.15,47,159.1943706146977
shift,1,Epsilon_Greedy,epsilon=0.15,48,159.1943706146977
shift,1,Epsilon_Greedy,epsilon=0.15,49,159.1943706146977
shift,1,Epsilon_Greedy,epsilon=0.15,50,159.1943706146977
shift,1,Epsilon_Greedy,epsilon=0.15,51,159.1943706146977
shift,1,Epsilon_Greedy,epsilon=0.15,52,159.1943706146977
shift,1,Epsilon_Greedy,epsilon=0.15,53,159.1943706146977
shift,1,Epsilon_Greedy,epsilon=0.15,54,165.72322035632925
shift,1,Epsilon_Greedy,epsilon=0.15,55,165.72322035632925
shift,1,Epsilon_Greedy,epsilon=0.15,56,165.72322035632925
shift,1,Epsilon_Greedy,epsilon=0.15,57,165.72322035632925
shift,1,Epsilon_Greedy,epsilon=0.15,58,167.69209537039595
shift,1,Epsilon_Greedy,epsilon=0.15,59,168.65335757383886
shift,1,Epsilon_Greedy,epsilon=0.15,60,171.0925010132549
shift,1,Epsilon_Greedy,epsilon=0.15,61,171.0925010132549
shift,1,Epsilon_Greedy,epsilon=0.15,62,171.0925010132549
shift,1,Epsilon_Greedy,epsilon=0.15,63,171.0925010132549
shift,1,Epsilon_Greedy,epsilon=0.15,64,171.0925010132549
shift,1,Epsilon_Greedy,epsilon=0.15,65,171.0925010132549
shift,1,Epsilon_Greedy,epsilon=0.15,66,171.0925010132549
shift,1,Epsilon_Greedy,epsilon=0.15,67,171.0925010132549
shift,1,Epsilon_Greedy,epsilon=0.15,68,171.0925010132549
shift,1,Epsilon_Greedy,epsilon=0.15,69,171.0925010132549
shift,1,Epsilon_Greedy,epsilon=0.15,70,172.88829659225914
shift,1,Epsilon_Greedy,epsilon=0.15,71,172.88829659225914
shift,1,Epsilon_Greedy,epsilon=0.15,72,172.88829659225914
shift,1,Epsilon_Greedy,epsilon=0.15,73,172.88829659225914
shift,1,Epsilon_Greedy,epsilon=0.15,74,172.88829659225914
shift,1,Epsilon_Greedy,epsilon=0.15,75,175.43314544037125
shift,1,Epsilon_Greedy,epsilon=0.15,76,183.2220777043451
shift,1,Epsilon_Greedy,epsilon=0.15,77,183.2220777043451
shift,1,Epsilon_Greedy,epsilon=0.15,78,183.2220777043451
shift,1,Epsilon_Greedy,epsilon=0.15,79,183.2220777043451
shift,1,Epsilon_Greedy,epsilon=0.15,80,187.89970172216368
shift,1,Epsilon_Greedy,epsilon=0.15,81,194.27845464038302
shift,1,Epsilon_Greedy,epsilon=0.15,82,194.35074047628376
shift,1,Epsilon_Greedy,epsilon=0.15,83,200.73834872135814
shift,1,Epsilon_Greedy,epsilon=0.15,84,207.39981042603154
shift,1,Epsilon_Greedy,epsilon=0.15,85,213.06031717688117
shift,1,Epsilon_Greedy,epsilon=0.15,86,219.89918577110177
shift,1,Epsilon_Greedy,epsilon=0.15,87,225.20572063797107
shift,1,Epsilon_Greedy,epsilon=0.15,88,229.7264643394438
shift,1,Epsilon_Greedy,epsilon=0.15,89,236.7302009478397
shift,1,Epsilon_Greedy,epsilon=0.15,90,236.78712024561426
shift,1,Epsilon_Greedy,epsilon=0.15,91,236.7957925232945
shift,1,Epsilon_Greedy,epsilon=0.15,92,236.8189165596842
shift,1,Epsilon_Greedy,epsilon=0.15,93,236.8189165596842
shift,1,Epsilon_Greedy,epsilon=0.15,94,236.8189165596842
shift,1,Epsilon_Greedy,epsilon=0.15,95,237.02135877754841
shift,1,Epsilon_Greedy,epsilon=0.15,96,237.3025388138035
shift,1,Epsilon_Greedy,epsilon=0.15,97,238.22392847289888
shift,1,Epsilon_Greedy,epsilon=0.15,98,238.31916444204285
shift,1,Epsilon_Greedy,epsilon=0.15,99,238.47129881065268
shift,1,Epsilon_Greedy,epsilon=0.2,0,7.163612899373399
shift,1,Epsilon_Greedy,epsilon=0.2,1,12.6661365574765
shift,1,Epsilon_Greedy,epsilon=0.2,2,12.711185543370975
shift,1,Epsilon_Greedy,epsilon=0.2,3,12.837647665691119
shift,1,Epsilon_Greedy,epsilon=0.2,4,12.888918970761315
shift,1,Epsilon_Greedy,epsilon=0.2,5,13.125553642019911
shift,1,Epsilon_Greedy,epsilon=0.2,6,13.521194011289433
shift,1,Epsilon_Greedy,epsilon=0.2,7,13.635263547968473
