cooling_preset,rep,policy,config_id,batch_index,cum_regret
scale_default,0,Epsilon_Greedy,epsilon=0.3,105,1.5540582733554926
scale_default,0,Epsilon_Greedy,epsilon=0.3,106,1.5565168215224565
scale_default,0,Epsilon_Greedy,epsilon=0.3,107,1.5619905565757606
scale_default,0,Epsilon_Greedy,epsilon=0.3,108,1.5689622178331417
scale_default,0,Epsilon_Greedy,epsilon=0.3,109,1.572799796233118
scale_default,0,Epsilon_Greedy,epsilon=0.3,110,1.5775612661350351
scale_default,0,Epsilon_Greedy,epsilon=0.3,111,1.5775612661350351
scale_default,0,Epsilon_Greedy,epsilon=0.3,112,1.5808998946387922
scale_default,0,Epsilon_Greedy,epsilon=0.3,113,1.5851921150759634
scale_default,0,Epsilon_Greedy,epsilon=0.3,114,1.605466352065908
scale_default,0,Epsilon_Greedy,epsilon=0.3,115,1.6123436604152206
scale_default,0,Epsilon_Greedy,epsilon=0.3,116,1.6168696640680509
scale_default,0,Epsilon_Greedy,epsilon=0.3,117,1.6248339385680735
scale_default,0,Epsilon_Greedy,epsilon=0.3,118,1.6274248630125785
scale_default,0,Epsilon_Greedy,epsilon=0.3,119,1.630237584156759
scale_default,0,Epsilon_Greedy,epsilon=0.3,120,1.6400717605791864
scale_default,0,Epsilon_Greedy,epsilon=0.3,121,1.718677856907529
scale_default,0,Epsilon_Greedy,epsilon=0.3,122,1.718677856907529
scale_default,0,Epsilon_Greedy,epsilon=0.3,123,1.733813655987362
scale_default,0,Epsilon_Greedy,epsilon=0.3,124,1.7425957622137642
scale_default,0,Epsilon_Greedy,epsilon=0.3,125,1.7585323574723015
scale_default,0,Epsilon_Greedy,epsilon=0.3,126,1.7585323574723015
scale_default,0,Epsilon_Greedy,epsilon=0.3,127,1.7585323574723015
scale_default,0,Epsilon_Greedy,epsilon=0.3,128,1.7640586528573556
scale_default,0,Epsilon_Greedy,epsilon=0.3,129,1.7673245842628835
scale_default,0,Epsilon_Greedy,epsilon=0.3,130,1.7708555123933616
scale_default,0,Epsilon_Greedy,epsilon=0.3,131,1.7851710779938033
scale_default,0,Epsilon_Greedy,epsilon=0.3,132,1.8057786415875219
scale_default,0,Epsilon_Greedy,epsilon=0.3,133,1.8247389264557423
scale_default,0,Epsilon_Greedy,epsilon=0.3,134,1.9253065683468598
scale_default,0,Epsilon_Greedy,epsilon=0.3,135,1.953738378915013
scale_default,0,Epsilon_Greedy,epsilon=0.3,136,1.9714676238286242
scale_default,0,Epsilon_Greedy,epsilon=0.3,137,2.106643369274094
scale_default,0,Epsilon_Greedy,epsilon=0.3,138,2.123746584558307
scale_default,0,Epsilon_Greedy,epsilon=0.3,139,2.123746584558307
scale_default,0,Epsilon_Greedy,epsilon=0.3,140,2.141705407535399
scale_default,0,Epsilon_Greedy,epsilon=0.3,141,2.1454827551097115
scale_default,0,Epsilon_Greedy,epsilon=0.3,142,2.1459654311205054
scale_default,0,Epsilon_Greedy,epsilon=0.3,143,2.160262706470493
scale_default,0,Epsilon_Greedy,epsilon=0.3,144,2.189226663894772
scale_default,0,Epsilon_Greedy,epsilon=0.3,145,2.198208775193317
scale_default,0,Epsilon_Greedy,epsilon=0.3,146,2.2300593408817724
scale_default,0,Epsilon_Greedy,epsilon=0.3,147,2.2300593408817724
scale_default,0,Epsilon_Greedy,epsilon=0.3,148,2.239129997970399
