dgp_name,dgp,rep,feature_dim,total_samples,ref_samples,batch_size,n_batches,shift_batch_index,policy,config_id,final_regret,mean_reward,hp_epsilon
nonlinear_messy_ultra_dim_sens,nonlinear_messy_ultra,1,200,15000,5000,100,100,25,Epsilon_Greedy,epsilon=0.4,377.21021737137585,-10.641430713982258,0.4
nonlinear_messy_ultra_dim_sens,nonlinear_messy_ultra,1,200,15000,5000,100,100,25,Epsilon_Greedy,epsilon=0.5,384.0512490398162,-10.70984103066666,0.5
nonlinear_messy_ultra_dim_sens,nonlinear_messy_ultra,2,200,15000,5000,100,100,25,Epsilon_Greedy,epsilon=0.05,240.4846337357573,-9.773078367727845,0.05
nonlinear_messy_ultra_dim_sens,nonlinear_messy_ultra,2,200,15000,5000,100,100,25,Epsilon_Greedy,epsilon=0.1,174.20472995070907,-9.110279329877363,0.1
nonlinear_messy_ultra_dim_sens,nonlinear_messy_ultra,2,200,15000,5000,100,100,25,Epsilon_Greedy,epsilon=0.2,266.6819426685454,-10.035051457055726,0.2
nonlinear_messy_ultra_dim_sens,nonlinear_messy_ultra,2,200,15000,5000,100,100,25,Epsilon_Greedy,epsilon=0.3,294.5364011194145,-10.31359604156442,0.3
nonlinear_messy_ultra_dim_sens,nonlinear_messy_ultra,2,200,15000,5000,100,100,25,Epsilon_Greedy,epsilon=0.4,354.7971023372857,-10.916203053743132,0.4
nonlinear_messy_ultra_dim_sens,nonlinear_messy_ultra,2,200,15000,5000,100,100,25,Epsilon_Greedy,epsilon=0.5,318.4413833753454,-10.552645864123726,0.5
nonlinear_messy_ultra_dim_sens,nonlinear_messy_ultra,0,300,15000,5000,100,100,25,Epsilon_Greedy,epsilon=0.05,178.799467484661,-8.885965998313146,0.05
nonlinear_messy_ultra_dim_sens,nonlinear_messy_ultra,0,300,15000,5000,100,100,25,Epsilon_Greedy,epsilon=0.1,254.8692843390473,-9.646664166857008,0.1
nonlinear_messy_ultra_dim_sens,nonlinear_messy_ultra,0,300,15000,5000,100,100,25,Epsilon_Greedy,epsilon=0.2,298.9396990078089,-10.087368313544625,0.2
nonlinear_messy_ultra_dim_sens,nonlinear_messy_ultra,0,300,15000,5000,100,100,25,Epsilon_Greedy,epsilon=0.3,299.7503762682585,-10.09547508614912,0.3
nonlinear_messy_ultra_dim_sens,nonlinear_messy_ultra,0,300,15000,5000,100,100,25,Epsilon_Greedy,epsilon=0.4,267.20698829150615,-9.770041206381597,0.4
nonlinear_messy_ultra_dim_sens,nonlinear_messy_ultra,0,300,15000,5000,100,100,25,Epsilon_Greedy,epsilon=0.5,290.9378419914571,-10.007349743381106,0.5
nonlinear_messy_ultra_dim_sens,nonlinear_messy_ultra,1,300,15000,5000,100,100,25,Epsilon_Greedy,epsilon=0.05,163.1584562724707,-8.73936698674159,0.05
nonlinear_messy_ultra_dim_sens,nonlinear_messy_ultra,1,300,15000,5000,100,100,25,Epsilon_Greedy,epsilon=0.1,280.7810016840762,-9.915592440857647,0.1
nonlinear_messy_ultra_dim_sens,nonlinear_messy_ultra,1,300,15000,5000,100,100,25,Epsilon_Greedy,epsilon=0.2,298.54876487498996,-10.093270072766785,0.2
nonlinear_messy_ultra_dim_sens,nonlinear_messy_ultra,1,300,15000,5000,100,100,25,Epsilon_Greedy,epsilon=0.3,313.3924523913842,-10.241706947930727,0.3
nonlinear_messy_ultra_dim_sens,nonlinear_messy_ultra,1,300,15000,5000,100,100,25,Epsilon_Greedy,epsilon=0.4,317.687848752455,-10.284660911541435,0.4
nonlinear_messy_ultra_dim_sens,nonlinear_messy_ultra,1,300,15000,5000,100,100,25,Epsilon_Greedy,epsilon=0.5,375.613820486856,-10.863920628885445,0.5
nonlinear_messy_ultra_dim_sens,nonlinear_messy_ultra,2,300,15000,5000,100,100,25,Epsilon_Greedy,epsilon=0.05,152.32069153809493,-8.746244624384644,0.05
nonlinear_messy_ultra_dim_sens,nonlinear_messy_ultra,2,300,15000,5000,100,100,25,Epsilon_Greedy,epsilon=0.1,252.52426854463073,-9.748280394450004,0.1
nonlinear_messy_ultra_dim_sens,nonlinear_messy_ultra,2,300,15000,5000,100,100,25,Epsilon_Greedy,epsilon=0.2,259.6131365469813,-9.81916907447351,0.2
nonlinear_messy_ultra_dim_sens,nonlinear_messy_ultra,2,300,15000,5000,100,100,25,Epsilon_Greedy,epsilon=0.3,265.40809306706666,-9.877118639674363,0.3
nonlinear_messy_ultra_dim_sens,nonlinear_messy_ultra,2,300,15000,5000,100,100,25,Epsilon_Greedy,epsilon=0.4,337.94092333538777,-10.602446942357574,0.4
nonlinear_messy_ultra_dim_sens,nonlinear_messy_ultra,2,300,15000,5000,100,100,25,Epsilon_Greedy,epsilon=0.5,321.96937725979603,-10.442731481601657,0.5
