cooling_preset,policy,config_id,batch_index,cum_regret_mean,cum_regret_std,cum_regret_lower,cum_regret_upper,n_repeats
stationary,Epsilon_Greedy,epsilon=0.1,271,4.534301973287814,3.9721031388309607,0.5621988344568534,8.506405112118774,3
stationary,Epsilon_Greedy,epsilon=0.1,272,4.5369298348383955,3.97024862356826,0.5666812112701356,8.507178458406656,3
stationary,Epsilon_Greedy,epsilon=0.1,273,4.539047203596081,3.9738960377568073,0.565151165839274,8.51294324135289,3
stationary,Epsilon_Greedy,epsilon=0.1,274,4.548604291791084,3.9741661804930346,0.5744381112980492,8.522770472284119,3
stationary,Epsilon_Greedy,epsilon=0.1,275,4.555203950156211,3.983269688708665,0.571934261447546,8.538473638864875,3
stationary,Epsilon_Greedy,epsilon=0.1,276,4.5654190886934884,3.975840180799995,0.5895789078934937,8.541259269493484,3
stationary,Epsilon_Greedy,epsilon=0.1,277,4.574533321669876,3.974378767984766,0.6001545536851101,8.548912089654642,3
stationary,Epsilon_Greedy,epsilon=0.1,278,4.5795237850224115,3.9823572785828834,0.5971665064395282,8.561881063605295,3
stationary,Epsilon_Greedy,epsilon=0.1,279,4.59123771463024,3.9878558201244463,0.6033818945057936,8.579093534754687,3
stationary,Epsilon_Greedy,epsilon=0.1,280,4.594741643734417,3.9930417616754066,0.6016998820590103,8.587783405409823,3
stationary,Epsilon_Greedy,epsilon=0.1,281,4.605621933851174,3.987808883894004,0.6178130499571703,8.593430817745178,3
stationary,Epsilon_Greedy,epsilon=0.1,282,4.609191864558708,3.989114402985546,0.6200774615731621,8.598306267544254,3
stationary,Epsilon_Greedy,epsilon=0.1,283,4.627652964397103,3.9793718455130773,0.6482811188840256,8.60702480991018,3
stationary,Epsilon_Greedy,epsilon=0.1,284,4.635458307002581,3.991638763001198,0.6438195440013836,8.62709707000378,3
stationary,Epsilon_Greedy,epsilon=0.1,285,4.640758809732727,3.995818189668338,0.6449406200643892,8.636576999401065,3
stationary,Epsilon_Greedy,epsilon=0.1,286,4.644447790503696,4.002178012230977,0.6422697782727189,8.646625802734672,3
stationary,Epsilon_Greedy,epsilon=0.1,287,4.646380108410145,4.004168751609034,0.642211356801111,8.650548860019178,3
stationary,Epsilon_Greedy,epsilon=0.1,288,4.67717186926757,3.983938789436119,0.6932330798314514,8.66111065870369,3
stationary,Epsilon_Greedy,epsilon=0.1,289,4.679194990204273,3.9845702589561403,0.6946247312481328,8.663765249160413,3
stationary,Epsilon_Greedy,epsilon=0.1,290,4.680101794532127,3.9847248460492977,0.6953769484828292,8.664826640581424,3
stationary,Epsilon_Greedy,epsilon=0.1,291,4.688507290873442,3.984551702653496,0.7039555882199462,8.673058993526938,3
stationary,Epsilon_Greedy,epsilon=0.1,292,4.692568024035927,3.9868011360851665,0.7057668879507601,8.679369160121093,3
stationary,Epsilon_Greedy,epsilon=0.1,293,4.725139128892109,4.039935739495391,0.685203389396718,8.7650748683875,3
stationary,Epsilon_Greedy,epsilon=0.1,294,4.7373896500711785,4.034907786126962,0.7024818639442163,8.77229743619814,3
stationary,Epsilon_Greedy,epsilon=0.1,295,4.747020835532595,4.046269928819143,0.7007509067134521,8.793290764351738,3
stationary,Epsilon_Greedy,epsilon=0.1,296,4.762275409226475,4.0568228668524515,0.7054525423740232,8.819098276078925,3
stationary,Epsilon_Greedy,epsilon=0.1,297,4.76952597729936,4.061614842907126,0.7079111343922344,8.831140820206485,3
stationary,Epsilon_Greedy,epsilon=0.1,298,4.773399634937613,4.062307845577004,0.7110917893606095,8.835707480514618,3
stationary,Epsilon_Greedy,epsilon=0.1,299,4.783200661500692,4.066552821527822,0.71664783997287,8.849753483028515,3
stationary,Epsilon_Greedy,epsilon=0.1,300,4.784652160146567,4.067018098650527,0.7176340614960397,8.851670258797093,3
stationary,Epsilon_Greedy,epsilon=0.1,301,4.796121820424262,4.061084147502775,0.7350376729214876,8.857205967927037,3
stationary,Epsilon_Greedy,epsilon=0.1,302,4.800138874198559,4.068000699720447,0.7321381744781119,8.868139573919006,3
stationary,Epsilon_Greedy,epsilon=0.1,303,4.815691465292505,4.053729553303049,0.7619619119894558,8.869421018595554,3
stationary,Epsilon_Greedy,epsilon=0.1,304,4.876720945673646,4.027268791382879,0.8494521542907671,8.903989737056524,3
stationary,Epsilon_Greedy,epsilon=0.1,305,4.891866914295054,4.053395545604112,0.838471368690942,8.945262459899165,3
stationary,Epsilon_Greedy,epsilon=0.1,306,4.899912865037122,4.065290411149029,0.8346224538880938,8.965203276186152,3
stationary,Epsilon_Greedy,epsilon=0.1,307,4.9144173729034035,4.054613606500933,0.8598037664024707,8.969030979404337,3
stationary,Epsilon_Greedy,epsilon=0.1,308,4.915081213371405,4.054131778079627,0.8609494352917775,8.969212991451032,3
stationary,Epsilon_Greedy,epsilon=0.1,309,4.926969754688639,4.0572852336977645,0.8696845209908748,8.984254988386404,3
stationary,Epsilon_Greedy,epsilon=0.1,310,4.935899387006789,4.063870581332283,0.872028805674506,8.999769968339074,3
stationary,Epsilon_Greedy,epsilon=0.1,311,4.9432035867253346,4.069517270385,0.8736863163403346,9.012720857110335,3
stationary,Epsilon_Greedy,epsilon=0.1,312,4.9432035867253346,4.069517270385,0.8736863163403346,9.012720857110335,3
stationary,Epsilon_Greedy,epsilon=0.1,313,4.951708273506379,4.075255027459502,0.8764532460468777,9.026963300965882,3
stationary,Epsilon_Greedy,epsilon=0.1,314,4.953830458554356,4.07670784048336,0.8771226180709961,9.030538299037715,3
stationary,Epsilon_Greedy,epsilon=0.1,315,4.960189691530215,4.085064794312937,0.8751248972172778,9.045254485843152,3
stationary,Epsilon_Greedy,epsilon=0.1,316,4.9774142723800345,4.114777976045487,0.8626362963345473,9.092192248425523,3
stationary,Epsilon_Greedy,epsilon=0.1,317,4.987637383751706,4.120835407489605,0.8668019762621011,9.108472791241311,3
stationary,Epsilon_Greedy,epsilon=0.1,318,5.007402325908427,4.1056727524058925,0.9017295735025348,9.11307507831432,3
stationary,Epsilon_Greedy,epsilon=0.1,319,5.00828919679417,4.106829198968009,0.9014599978261613,9.115118395762178,3
stationary,Epsilon_Greedy,epsilon=0.1,320,5.014160944299552,4.103722228891097,0.9104387154084552,9.117883173190648,3
stationary,Epsilon_Greedy,epsilon=0.1,321,5.01723286975069,4.105963960716563,0.9112689090341268,9.123196830467254,3
stationary,Epsilon_Greedy,epsilon=0.1,322,5.022282138458832,4.106925009368829,0.9153571290900029,9.12920714782766,3
stationary,Epsilon_Greedy,epsilon=0.1,323,5.025995837763577,4.113334496723557,0.9126613410400193,9.139330334487134,3
stationary,Epsilon_Greedy,epsilon=0.1,324,5.028061689031569,4.114280994899625,0.913780694131944,9.142342683931194,3
stationary,Epsilon_Greedy,epsilon=0.1,325,5.032919093186962,4.115694837356971,0.917224255829991,9.148613930543933,3
stationary,Epsilon_Greedy,epsilon=0.1,326,5.040539714592831,4.117786395020469,0.9227533195723616,9.1583261096133,3
stationary,Epsilon_Greedy,epsilon=0.1,327,5.045734748152065,4.113144140279755,0.9325906078723101,9.15887888843182,3
stationary,Epsilon_Greedy,epsilon=0.1,328,5.051512726001289,4.107447696117363,0.9440650298839257,9.158960422118653,3
stationary,Epsilon_Greedy,epsilon=0.1,329,5.052228000426925,4.106743661789157,0.945484338637768,9.158971662216082,3
stationary,Epsilon_Greedy,epsilon=0.1,330,5.064073579167333,4.10122827006508,0.9628453091022529,9.165301849232414,3
stationary,Epsilon_Greedy,epsilon=0.1,331,5.0672495014147145,4.09872505825703,0.9685244431576843,9.165974559671746,3
stationary,Epsilon_Greedy,epsilon=0.1,332,5.073100282117913,4.1033249217647585,0.9697753603531547,9.176425203882673,3
stationary,Epsilon_Greedy,epsilon=0.1,333,5.11692736080296,4.084703357278251,1.0322240035247097,9.201630718081212,3
stationary,Epsilon_Greedy,epsilon=0.1,334,5.131798037151987,4.078891788035775,1.0529062491162122,9.210689825187762,3
stationary,Epsilon_Greedy,epsilon=0.1,335,5.136428986477449,4.077896033652131,1.0585329528253178,9.214325020129579,3
stationary,Epsilon_Greedy,epsilon=0.1,336,5.139656143315182,4.0832070928467985,1.0564490504683839,9.222863236161981,3
stationary,Epsilon_Greedy,epsilon=0.1,337,5.146530110030539,4.0862685837615595,1.0602615262689792,9.232798693792098,3
stationary,Epsilon_Greedy,epsilon=0.1,338,5.1744164792401035,4.128334486079016,1.0460819931610876,9.30275096531912,3
stationary,Epsilon_Greedy,epsilon=0.1,339,5.2266152126004055,4.2030239345804485,1.023591278019957,9.429639147180854,3
stationary,Epsilon_Greedy,epsilon=0.1,340,5.231966378584193,4.198799714557538,1.0331666640266555,9.430766093141731,3
stationary,Epsilon_Greedy,epsilon=0.1,341,5.242744983269282,4.198349249318388,1.0443957339508945,9.44109423258767,3
stationary,Epsilon_Greedy,epsilon=0.1,342,5.248425400255558,4.198032236846503,1.0503931634090549,9.44645763710206,3
stationary,Epsilon_Greedy,epsilon=0.1,343,5.269811538551464,4.233152530823689,1.036659007727775,9.502964069375153,3
stationary,Epsilon_Greedy,epsilon=0.1,344,5.30464273359281,4.20953798114466,1.09510475244815,9.51418071473747,3
stationary,Epsilon_Greedy,epsilon=0.1,345,5.3100810222889585,4.212351719982269,1.0977293023066892,9.522432742271228,3
stationary,Epsilon_Greedy,epsilon=0.1,346,5.312903420524218,4.21692936915685,1.0959740513673673,9.529832789681068,3
stationary,Epsilon_Greedy,epsilon=0.1,347,5.322030810542052,4.227302980676938,1.0947278298651142,9.54933379121899,3
stationary,Epsilon_Greedy,epsilon=0.1,348,5.328733261070621,4.2318191953869695,1.0969140656836514,9.56055245645759,3
stationary,Epsilon_Greedy,epsilon=0.1,349,5.334752820988701,4.242212806624743,1.0925400143639576,9.576965627613443,3
stationary,Epsilon_Greedy,epsilon=0.1,350,5.336641784821168,4.2436170605510934,1.0930247242700748,9.580258845372262,3
stationary,Epsilon_Greedy,epsilon=0.1,351,5.338779359948973,4.24730785086703,1.0914715090819422,9.586087210816004,3
stationary,Epsilon_Greedy,epsilon=0.1,352,5.345025943875061,4.24374928502013,1.101276658854931,9.58877522889519,3
stationary,Epsilon_Greedy,epsilon=0.1,353,5.3554046207374855,4.247984435804564,1.1074201849329217,9.60338905654205,3
stationary,Epsilon_Greedy,epsilon=0.1,354,5.361013919707047,4.244898872814063,1.1161150468929844,9.60591279252111,3
stationary,Epsilon_Greedy,epsilon=0.1,355,5.366392260844184,4.239931571212405,1.126460689631779,9.606323832056589,3
stationary,Epsilon_Greedy,epsilon=0.1,356,5.369559457254664,4.2414159740143536,1.1281434832403106,9.610975431269019,3
stationary,Epsilon_Greedy,epsilon=0.1,357,5.372883862801662,4.239778801697443,1.133105061104219,9.612662664499105,3
stationary,Epsilon_Greedy,epsilon=0.1,358,5.3903751515540215,4.241553969063123,1.1488211824908987,9.631929120617144,3
stationary,Epsilon_Greedy,epsilon=0.1,359,5.399189115709675,4.2441898049607465,1.154999310748929,9.643378920670422,3
stationary,Epsilon_Greedy,epsilon=0.1,360,5.403093618750101,4.248998892121477,1.1540947266286237,9.65209251087158,3
stationary,Epsilon_Greedy,epsilon=0.1,361,5.407702929855802,4.245458466298808,1.162244463556994,9.653161396154609,3
stationary,Epsilon_Greedy,epsilon=0.1,362,5.429193477052951,4.241779017628036,1.1874144594249145,9.670972494680987,3
stationary,Epsilon_Greedy,epsilon=0.1,363,5.435964816133378,4.253466550461066,1.1824982656723124,9.689431366594444,3
stationary,Epsilon_Greedy,epsilon=0.1,364,5.436002604989426,4.253531775781333,1.1824708292080928,9.689534380770759,3
stationary,Epsilon_Greedy,epsilon=0.1,365,5.439905312175912,4.259165794070639,1.1807395181052733,9.699071106246551,3
stationary,Epsilon_Greedy,epsilon=0.1,366,5.441686100013648,4.262239512237994,1.1794465877756535,9.703925612251641,3
stationary,Epsilon_Greedy,epsilon=0.1,367,5.451269561839102,4.2671464627847655,1.1841230990543368,9.718416024623867,3
stationary,Epsilon_Greedy,epsilon=0.1,368,5.457661378674142,4.264937210335186,1.1927241683389553,9.722598589009328,3
stationary,Epsilon_Greedy,epsilon=0.1,369,5.460882859262505,4.261868344630442,1.1990145146320632,9.722751203892948,3
stationary,Epsilon_Greedy,epsilon=0.1,370,5.526209580681653,4.297144628214894,1.229064952466759,9.823354208896546,3
stationary,Epsilon_Greedy,epsilon=0.1,371,5.535759993205421,4.288865729228654,1.2468942639767668,9.824625722434075,3
stationary,Epsilon_Greedy,epsilon=0.1,372,5.545215958784485,4.297475579911563,1.2477403788729227,9.842691538696048,3
stationary,Epsilon_Greedy,epsilon=0.1,373,5.554437162120181,4.298957851078073,1.2554793110421087,9.853395013198254,3
stationary,Epsilon_Greedy,epsilon=0.1,374,5.557546303840939,4.3017906273332205,1.255755676507719,9.859336931174159,3
stationary,Epsilon_Greedy,epsilon=0.1,375,5.560705233100731,4.302566738718741,1.2581384943819902,9.863271971819472,3
stationary,Epsilon_Greedy,epsilon=0.1,376,5.583551714463923,4.285058061033492,1.2984936534304303,9.868609775497415,3
stationary,Epsilon_Greedy,epsilon=0.1,377,5.590361470242397,4.291607128935659,1.2987543413067373,9.881968599178055,3
stationary,Epsilon_Greedy,epsilon=0.1,378,5.5921711930834475,4.290511374998012,1.3016598180854357,9.88268256808146,3
stationary,Epsilon_Greedy,epsilon=0.1,379,5.608492055739955,4.286769903331766,1.3217221524081886,9.895261959071721,3
stationary,Epsilon_Greedy,epsilon=0.1,380,5.608492055739955,4.286769903331766,1.3217221524081886,9.895261959071721,3
stationary,Epsilon_Greedy,epsilon=0.1,381,5.621113418630899,4.280556445139791,1.3405569734911085,9.901669863770689,3
stationary,Epsilon_Greedy,epsilon=0.1,382,5.6293738274918175,4.287402766710481,1.3419710607813364,9.916776594202299,3
stationary,Epsilon_Greedy,epsilon=0.1,383,5.631662952117004,4.291355401070263,1.3403075510467417,9.923018353187267,3
stationary,Epsilon_Greedy,epsilon=0.1,384,5.643087681914995,4.2858045745044855,1.3572831074105096,9.92889225641948,3
stationary,Epsilon_Greedy,epsilon=0.1,385,5.6475980614198305,4.287850882105869,1.3597471793139615,9.9354489435257,3
stationary,Epsilon_Greedy,epsilon=0.1,386,5.662318491153911,4.297086395171164,1.3652320959827469,9.959404886325075,3
stationary,Epsilon_Greedy,epsilon=0.1,387,5.667468997826934,4.29629682405378,1.3711721737731546,9.963765821880713,3
stationary,Epsilon_Greedy,epsilon=0.1,388,5.681598347101155,4.284038141551525,1.3975602055496301,9.965636488652681,3
stationary,Epsilon_Greedy,epsilon=0.1,389,5.685099567786299,4.281617525452886,1.4034820423334127,9.966717093239186,3
stationary,Epsilon_Greedy,epsilon=0.1,390,5.688011935276767,4.285520795074129,1.4024911402026374,9.973532730350897,3
stationary,Epsilon_Greedy,epsilon=0.1,391,5.6913810239625375,4.2861784891835155,1.405202534779022,9.977559513146053,3
stationary,Epsilon_Greedy,epsilon=0.1,392,5.695086290191566,4.28293148168869,1.4121548085028754,9.978017771880257,3
stationary,Epsilon_Greedy,epsilon=0.1,393,5.6957847629394465,4.2841378800373295,1.411646882902117,9.979922642976776,3
stationary,Epsilon_Greedy,epsilon=0.1,394,5.701970468078652,4.288499678837038,1.4134707892416136,9.99047014691569,3
stationary,Epsilon_Greedy,epsilon=0.1,395,5.7073106225110495,4.285490217178106,1.4218204053329435,9.992800839689156,3
stationary,Epsilon_Greedy,epsilon=0.1,396,5.708925221155659,4.284006283583479,1.4249189375721798,9.992931504739138,3
stationary,Epsilon_Greedy,epsilon=0.1,397,5.712252435768058,4.284725359868105,1.4275270758999534,9.996977795636163,3
stationary,Epsilon_Greedy,epsilon=0.1,398,5.713910179541923,4.285377965296565,1.428532214245358,9.999288144838488,3
stationary,Epsilon_Greedy,epsilon=0.1,399,5.719545878860661,4.28116780482066,1.438378074040001,10.00071368368132,3
stationary,Epsilon_Greedy,epsilon=0.1,400,5.725494557664253,4.287788380365547,1.4377061772987059,10.0132829380298,3
stationary,Epsilon_Greedy,epsilon=0.1,401,5.729792180380188,4.290065929135358,1.4397262512448297,10.019858109515546,3
stationary,Epsilon_Greedy,epsilon=0.1,402,5.730278080423223,4.289702930026362,1.4405751503968611,10.019981010449584,3
stationary,Epsilon_Greedy,epsilon=0.1,403,5.731383446978589,4.288877649649347,1.4425057973292423,10.020261096627937,3
stationary,Epsilon_Greedy,epsilon=0.1,404,5.734410699849229,4.294105026936707,1.4403056729125217,10.028515726785937,3
stationary,Epsilon_Greedy,epsilon=0.1,405,5.758369707881229,4.290973318517846,1.4673963893633832,10.049343026399075,3
stationary,Epsilon_Greedy,epsilon=0.1,406,5.760075398225699,4.293747898421945,1.4663274998037545,10.053823296647643,3
stationary,Epsilon_Greedy,epsilon=0.1,407,5.7647242438502095,4.294646911055373,1.4700773327948369,10.059371154905582,3
stationary,Epsilon_Greedy,epsilon=0.1,408,5.774760574329547,4.2860074051025,1.4887531692270475,10.060767979432047,3
stationary,Epsilon_Greedy,epsilon=0.1,409,5.783169751585517,4.287454650991317,1.4957151005942002,10.070624402576835,3
stationary,Epsilon_Greedy,epsilon=0.1,410,5.791365517678979,4.287814329205976,1.5035511884730024,10.079179846884955,3
stationary,Epsilon_Greedy,epsilon=0.1,411,5.797013628435599,4.2841646821409185,1.5128489462946808,10.081178310576519,3
stationary,Epsilon_Greedy,epsilon=0.1,412,5.801659909186753,4.282755027155072,1.5189048820316815,10.084414936341826,3
stationary,Epsilon_Greedy,epsilon=0.1,413,5.804074887289648,4.280772341520867,1.5233025457687805,10.084847228810515,3
stationary,Epsilon_Greedy,epsilon=0.1,414,5.862837204680253,4.355198857953177,1.5076383467270764,10.21803606263343,3
stationary,Epsilon_Greedy,epsilon=0.1,415,5.873222938600059,4.356928290352411,1.5162946482476478,10.23015122895247,3
stationary,Epsilon_Greedy,epsilon=0.1,416,5.874988566584211,4.356870659700094,1.5181179068841164,10.231859226284305,3
stationary,Epsilon_Greedy,epsilon=0.1,417,5.897229123558404,4.346519595348214,1.5507095282101897,10.243748718906618,3
stationary,Epsilon_Greedy,epsilon=0.1,418,5.907952085776912,4.364159284509461,1.5437928012674504,10.272111370286373,3
stationary,Epsilon_Greedy,epsilon=0.1,419,5.918162321425417,4.362710913944228,1.555451407481189,10.280873235369643,3
stationary,Epsilon_Greedy,epsilon=0.1,420,5.928703701219015,4.380900637014714,1.5478030642043006,10.30960433823373,3
stationary,Epsilon_Greedy,epsilon=0.1,421,5.932639270776561,4.387691821767253,1.5449474490093085,10.320331092543814,3
stationary,Epsilon_Greedy,epsilon=0.1,422,5.934329011073729,4.38912883410867,1.545200176965059,10.323457845182398,3
stationary,Epsilon_Greedy,epsilon=0.1,423,5.939262517581182,4.387408967049922,1.55185355053126,10.326671484631103,3
stationary,Epsilon_Greedy,epsilon=0.1,424,5.9520886356183516,4.403941590174493,1.5481470454438586,10.356030225792844,3
stationary,Epsilon_Greedy,epsilon=0.1,425,5.955689323149081,4.404131183584052,1.5515581395650289,10.359820506733133,3
stationary,Epsilon_Greedy,epsilon=0.1,426,5.958482599237237,4.4040594045241,1.554423194713137,10.362542003761337,3
stationary,Epsilon_Greedy,epsilon=0.1,427,5.971312930546467,4.404925844890529,1.566387085655938,10.376238775436995,3
stationary,Epsilon_Greedy,epsilon=0.1,428,5.976361549358398,4.410124639166149,1.5662369101922486,10.386486188524547,3
stationary,Epsilon_Greedy,epsilon=0.1,429,5.982008918881848,4.405019826584017,1.5769890922978318,10.387028745465866,3
stationary,Epsilon_Greedy,epsilon=0.1,430,5.98389657178211,4.406909169405002,1.5769874023771084,10.390805741187112,3
stationary,Epsilon_Greedy,epsilon=0.1,431,5.996074420583951,4.423080072963945,1.5729943476200061,10.419154493547897,3
stationary,Epsilon_Greedy,epsilon=0.1,432,5.997426136309955,4.425413689274153,1.5720124470358021,10.42283982558411,3
stationary,Epsilon_Greedy,epsilon=0.1,433,6.0030089634432775,4.430976201568857,1.5720327618744205,10.433985165012135,3
stationary,Epsilon_Greedy,epsilon=0.1,434,6.0074237853074415,4.432928802663721,1.5744949826437207,10.440352587971162,3
stationary,Epsilon_Greedy,epsilon=0.1,435,6.031545373406641,4.423694615318875,1.607850758087766,10.455239988725516,3
stationary,Epsilon_Greedy,epsilon=0.1,436,6.041038565053808,4.4188717561462365,1.6221668089075711,10.459910321200045,3
stationary,Epsilon_Greedy,epsilon=0.1,437,6.048384984139155,4.415329494323752,1.6330554898154022,10.463714478462908,3
stationary,Epsilon_Greedy,epsilon=0.1,438,6.057699589759572,4.415431801411798,1.642267788347774,10.473131391171371,3
stationary,Epsilon_Greedy,epsilon=0.1,439,6.074944463027695,4.417532512715249,1.6574119503124454,10.492476975742944,3
stationary,Epsilon_Greedy,epsilon=0.1,440,6.08155533363319,4.421365009267858,1.660190324365332,10.50292034290105,3
stationary,Epsilon_Greedy,epsilon=0.1,441,6.0838258272947,4.422727618950384,1.661098208344316,10.506553446245086,3
stationary,Epsilon_Greedy,epsilon=0.1,442,6.086141719917855,4.425710384193943,1.6604313357239118,10.511852104111798,3
stationary,Epsilon_Greedy,epsilon=0.1,443,6.105796406477583,4.419071510034532,1.6867248964430512,10.524867916512115,3
stationary,Epsilon_Greedy,epsilon=0.1,444,6.108646759850807,4.419636778400048,1.6890099814507593,10.528283538250855,3
stationary,Epsilon_Greedy,epsilon=0.1,445,6.1111512844298375,4.420852696427363,1.6902985880024746,10.532003980857201,3
stationary,Epsilon_Greedy,epsilon=0.1,446,6.115286192456099,4.424754277242258,1.6905319152138416,10.540040469698358,3
stationary,Epsilon_Greedy,epsilon=0.1,447,6.1241067665267925,4.430701427549257,1.6934053389775352,10.554808194076049,3
stationary,Epsilon_Greedy,epsilon=0.1,448,6.137653005746419,4.434172417258281,1.703480588488138,10.5718254230047,3
stationary,Epsilon_Greedy,epsilon=0.1,449,6.142093875270228,4.43446539752331,1.7076284777469182,10.576559272793538,3
stationary,Epsilon_Greedy,epsilon=0.1,450,6.14781219495196,4.439056743997855,1.7087554509541052,10.586868938949817,3
stationary,Epsilon_Greedy,epsilon=0.1,451,6.155745925079636,4.436594849606011,1.7191510754736248,10.592340774685645,3
stationary,Epsilon_Greedy,epsilon=0.1,452,6.159783753962526,4.436449134640792,1.7233346193217338,10.596232888603318,3
stationary,Epsilon_Greedy,epsilon=0.1,453,6.163510209946381,4.435047041641354,1.7284631683050264,10.598557251587735,3
stationary,Epsilon_Greedy,epsilon=0.1,454,6.166439677160825,4.435025043868288,1.7314146332925366,10.601464721029114,3
stationary,Epsilon_Greedy,epsilon=0.1,455,6.170210105376327,4.433172765200163,1.7370373401761645,10.603382870576489,3
stationary,Epsilon_Greedy,epsilon=0.1,456,6.173241714156338,4.431964409577763,1.741277304578575,10.6052061237341,3
stationary,Epsilon_Greedy,epsilon=0.1,457,6.1883483844019125,4.420167151491401,1.7681812329105115,10.608515535893314,3
stationary,Epsilon_Greedy,epsilon=0.1,458,6.193419276358455,4.415147431291115,1.7782718450673398,10.608566707649569,3
stationary,Epsilon_Greedy,epsilon=0.1,459,6.199457614404607,4.415193384442648,1.784264229961959,10.614650998847255,3
stationary,Epsilon_Greedy,epsilon=0.1,460,6.210407708570879,4.41264634529242,1.7977613632784593,10.6230540538633,3
stationary,Epsilon_Greedy,epsilon=0.1,461,6.233995377475971,4.394921222322544,1.839074155153427,10.628916599798515,3
stationary,Epsilon_Greedy,epsilon=0.1,462,6.240450954057572,4.39677093596597,1.843680018091602,10.637221890023541,3
stationary,Epsilon_Greedy,epsilon=0.1,463,6.242889318083883,4.3986904641727405,1.8441988539111422,10.641579782256624,3
stationary,Epsilon_Greedy,epsilon=0.1,464,6.243849995202196,4.400347169597087,1.8435028256051096,10.644197164799284,3
stationary,Epsilon_Greedy,epsilon=0.1,465,6.2469345660515785,4.398000612731898,1.8489339533196807,10.644935178783477,3
stationary,Epsilon_Greedy,epsilon=0.1,466,6.251268353021916,4.398784492982404,1.852483860039512,10.650052846004321,3
stationary,Epsilon_Greedy,epsilon=0.1,467,6.262098217635451,4.399797051821508,1.8623011658139426,10.66189526945696,3
stationary,Epsilon_Greedy,epsilon=0.1,468,6.263287157373475,4.400515625363551,1.8627715320099245,10.663802782737026,3
stationary,Epsilon_Greedy,epsilon=0.1,469,6.298083836023022,4.369627055267051,1.9284567807559707,10.667710891290072,3
stationary,Epsilon_Greedy,epsilon=0.1,470,6.299751600533221,4.3700123667998865,1.9297392337333346,10.669763967333108,3
stationary,Epsilon_Greedy,epsilon=0.1,471,6.303362385955718,4.371950498778582,1.931411887177136,10.6753128847343,3
stationary,Epsilon_Greedy,epsilon=0.1,472,6.313114359772427,4.377211425927229,1.935902933845198,10.690325785699656,3
stationary,Epsilon_Greedy,epsilon=0.1,473,6.3162963778353465,4.379806619354729,1.9364897584806178,10.696102997190074,3
stationary,Epsilon_Greedy,epsilon=0.1,474,6.326606900240247,4.381075516133402,1.945531384106845,10.707682416373649,3
stationary,Epsilon_Greedy,epsilon=0.1,475,6.327337528939648,4.382335615132331,1.9450019138073165,10.709673144071978,3
stationary,Epsilon_Greedy,epsilon=0.1,476,6.334224802449683,4.378922419471746,1.9553023829779361,10.713147221921428,3
stationary,Epsilon_Greedy,epsilon=0.1,477,6.340630135360338,4.388085645660592,1.9525444896997461,10.72871578102093,3
stationary,Epsilon_Greedy,epsilon=0.1,478,6.342475699545091,4.391268384124122,1.9512073154209686,10.733744083669212,3
stationary,Epsilon_Greedy,epsilon=0.1,479,6.34817649317403,4.397601453090356,1.9505750400836739,10.745777946264386,3
stationary,Epsilon_Greedy,epsilon=0.1,480,6.374071515371277,4.38747279150966,1.9865987238616167,10.761544306880937,3
stationary,Epsilon_Greedy,epsilon=0.1,481,6.376611342603883,4.390928162419975,1.9856831801839077,10.767539505023858,3
stationary,Epsilon_Greedy,epsilon=0.1,482,6.3842945690867525,4.393204275284431,1.9910902938023218,10.777498844371184,3
stationary,Epsilon_Greedy,epsilon=0.1,483,6.392831386447958,4.389120734971388,2.0037106514765703,10.781952121419346,3
stationary,Epsilon_Greedy,epsilon=0.1,484,6.396667493424894,4.38779334744273,2.0088741459821637,10.784460840867624,3
stationary,Epsilon_Greedy,epsilon=0.1,485,6.399683910096813,4.39299151618564,2.0066923939111723,10.792675426282454,3
stationary,Epsilon_Greedy,epsilon=0.1,486,6.400672871588349,4.39385502006176,2.0068178515265895,10.794527891650109,3
stationary,Epsilon_Greedy,epsilon=0.1,487,6.4011053159948785,4.3934172745988755,2.007688041396003,10.794522590593754,3
stationary,Epsilon_Greedy,epsilon=0.1,488,6.404228107117802,4.397281503188497,2.006946603929306,10.801509610306299,3
stationary,Epsilon_Greedy,epsilon=0.1,489,6.408562439822511,4.397798549380081,2.01076389044243,10.806360989202592,3
stationary,Epsilon_Greedy,epsilon=0.1,490,6.412047389966478,4.39574316304161,2.016304226924868,10.807790553008088,3
stationary,Epsilon_Greedy,epsilon=0.1,491,6.414899295126355,4.39748133234182,2.017417962784535,10.812380627468174,3
stationary,Epsilon_Greedy,epsilon=0.1,492,6.42027390553035,4.398000247274048,2.022273658256302,10.818274152804399,3
stationary,Epsilon_Greedy,epsilon=0.1,493,6.4264492074584565,4.400861398093203,2.0255878093652537,10.82731060555166,3
stationary,Epsilon_Greedy,epsilon=0.1,494,6.440288081744224,4.402744760348426,2.0375433213957974,10.84303284209265,3
stationary,Epsilon_Greedy,epsilon=0.1,495,6.444398601243308,4.399698839166912,2.0446997620763963,10.84409744041022,3
stationary,Epsilon_Greedy,epsilon=0.1,496,6.455192976426605,4.407928143097496,2.047264833329109,10.8631211195241,3
stationary,Epsilon_Greedy,epsilon=0.1,497,6.457020682575288,4.406078050057556,2.0509426325177316,10.863098732632844,3
stationary,Epsilon_Greedy,epsilon=0.1,498,6.460225764794861,4.411601562687505,2.048624202107356,10.871827327482364,3
