policy,config_id,batch_index,cum_regret_mean,cum_regret_std,cum_regret_lower,cum_regret_upper,n_repeats
Epsilon_Greedy,epsilon=0.02,142,9.909479221230892,6.646892920770302,3.2625863004605904,16.556372142001194,3
Epsilon_Greedy,epsilon=0.02,143,9.954620662008002,6.675336474227696,3.2792841877803065,16.6299571362357,3
Epsilon_Greedy,epsilon=0.02,144,10.020624948383235,6.757327628372513,3.2632973200107216,16.777952576755748,3
Epsilon_Greedy,epsilon=0.02,145,10.118106583776822,6.849172564441806,3.268934019335015,16.96727914821863,3
Epsilon_Greedy,epsilon=0.02,146,10.182495480403196,6.920782319269803,3.261713161133393,17.103277799673,3
Epsilon_Greedy,epsilon=0.02,147,10.256807513641066,6.969720755357299,3.287086758283767,17.226528268998365,3
Epsilon_Greedy,epsilon=0.02,148,10.310996708532313,7.0140124958549945,3.2969842126773186,17.325009204387307,3
Epsilon_Greedy,epsilon=0.02,149,10.354828517854338,7.053155642155574,3.301672875698764,17.407984160009914,3
Epsilon_Greedy,epsilon=0.02,150,10.410476512733837,7.1049062542204675,3.3055702585133693,17.515382766954303,3
Epsilon_Greedy,epsilon=0.02,151,10.448265553572917,7.131171486525173,3.3170940670477433,17.57943704009809,3
Epsilon_Greedy,epsilon=0.02,152,10.538762489267596,7.216985624769086,3.32177686449851,17.75574811403668,3
Epsilon_Greedy,epsilon=0.02,153,10.572510950099577,7.227614613577946,3.3448963365216313,17.800125563677522,3
Epsilon_Greedy,epsilon=0.02,154,10.609557498462449,7.266134818475247,3.343422679987202,17.875692316937695,3
Epsilon_Greedy,epsilon=0.02,155,10.670188271219752,7.33368897772029,3.336499293499462,18.003877248940043,3
Epsilon_Greedy,epsilon=0.02,156,10.714464362068384,7.36770041435077,3.346763947717614,18.082164776419155,3
Epsilon_Greedy,epsilon=0.02,157,10.761030519635966,7.4293819634768345,3.3316485561591316,18.1904124831128,3
Epsilon_Greedy,epsilon=0.02,158,10.823037691411722,7.50870709811156,3.314330593300162,18.33174478952328,3
Epsilon_Greedy,epsilon=0.02,159,10.901180338196582,7.591785503509171,3.309394834687411,18.492965841705754,3
Epsilon_Greedy,epsilon=0.02,160,10.956319250810738,7.648266896402025,3.308052354408713,18.604586147212764,3
Epsilon_Greedy,epsilon=0.02,161,11.031123329632791,7.737246280554748,3.293877049078043,18.76836961018754,3
Epsilon_Greedy,epsilon=0.02,162,11.093068490435975,7.812618857490418,3.2804496329455572,18.905687347926392,3
Epsilon_Greedy,epsilon=0.02,163,11.151654146239032,7.853699324544564,3.297954821694468,19.005353470783596,3
Epsilon_Greedy,epsilon=0.02,164,11.212757989307415,7.89738511168264,3.3153728776247746,19.110143100990054,3
Epsilon_Greedy,epsilon=0.02,165,11.272779112024752,7.9824379215354195,3.2903411904893325,19.25521703356017,3
Epsilon_Greedy,epsilon=0.02,166,11.335092011410838,8.046445075376772,3.288646936034066,19.38153708678761,3
Epsilon_Greedy,epsilon=0.02,167,11.413062279584834,8.09448313995426,3.3185791396305735,19.507545419539092,3
Epsilon_Greedy,epsilon=0.02,168,11.468187692008426,8.139894311938354,3.328293380070072,19.60808200394678,3
Epsilon_Greedy,epsilon=0.02,169,11.523379642389353,8.19439281051775,3.328986831871603,19.717772452907102,3
Epsilon_Greedy,epsilon=0.02,170,11.570047579057075,8.249287351496966,3.3207602275601094,19.819334930554042,3
Epsilon_Greedy,epsilon=0.02,171,11.635437718602825,8.282664562038534,3.3527731565642913,19.918102280641357,3
Epsilon_Greedy,epsilon=0.02,172,11.704165425262472,8.325361736652795,3.3788036886096773,20.02952716191527,3
Epsilon_Greedy,epsilon=0.02,173,11.764491727817452,8.380728795335626,3.383762932481826,20.14522052315308,3
Epsilon_Greedy,epsilon=0.02,174,11.840854781667458,8.442298615944917,3.3985561657225407,20.283153397612374,3
Epsilon_Greedy,epsilon=0.02,175,11.90646094836706,8.50315147401792,3.4033094743491397,20.40961242238498,3
Epsilon_Greedy,epsilon=0.02,176,11.986960127097612,8.617511516806534,3.3694486102910783,20.604471643904148,3
Epsilon_Greedy,epsilon=0.02,177,12.058583159148114,8.690585968007346,3.367997191140768,20.74916912715546,3
Epsilon_Greedy,epsilon=0.02,178,12.10651590064866,8.721408284708055,3.385107615940605,20.827924185356714,3
